epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
1,299.157,4.49445,5.52018,3.70887,0.4944,0.00691,0.00986,0.00031,6e-05,4.14158,6.25829,3.31009,0.43061,0.000166548,0.000166548,0.000166548
2,574.337,3.90356,4.65464,2.92183,0.42082,0.0132,0.02479,0.00265,0.001,3.87844,5.96643,2.8832,0.37348,0.000286089,0.000286089,0.000286089
